_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category:confidence	created_at	id_str	rownames	please_choose_a_category	text	please_choose_a_category_:confidence	please_choose_a_category_	choose_a_category:confidence	choose_a_category
1830764812	False	finalized	3	7/26/2018 12:33:13		Wed Oct 11 03:06:06 +0000 2017	,917949401720426498,	38973		why am i crying in the club rn? https://t.co/4xraqhcocf	1.0	dont_know		
1830763129	False	finalized	3	7/26/2018 12:23:25		Sat May 07 02:44:13 +0000 2016	,728777426759614464,	41690		My home *sratliff1979 Fort McMurray wildfire: First clear satellite images show deserted streets, burned homes: https://t.co/1EKsbwkmHC	0.3719	dont_know		
1830763164	False	finalized	3	7/26/2018 10:12:04		Sat May 07 04:14:40 +0000 2016	,728800190774251522,	44046		Canadian inferno foreshadows a warmer planet https://t.co/zN5K7RQknv	0.6772	dont_know		
1830764080	False	finalized	3	7/26/2018 11:45:14		Fri May 06 12:48:08 +0000 2016	,728567021332516864,	5918		Lol. Above that even, Bob! https://t.co/78E1fLgU7i	1.0	dont_know		
1830764178	False	finalized	3	7/26/2018 10:43:30		Tue Oct 10 18:26:39 +0000 2017	,917818677210337281,	3071		I know it must hurt Trump to do anything for California. Because, ya know they didn t vote for him. https://t.co/0kr3v1a9ci	1.0	dont_know		
1830763828	False	finalized	3	7/26/2018 12:32:54		Fri May 06 16:51:17 +0000 2016	,728628211974709249,	17636		Before you engage in gossip, spreading it like wildfire, pause &amp; reflect. If you were the victim, how would you feel? Keep your mouth quiet.	1.0	dont_know		
1830764736	False	finalized	3	7/26/2018 11:38:06		Tue Oct 10 19:56:35 +0000 2017	,917841308353531905,	13125		"""I'll be visting to survey the damage soon. Its going to be lit."" https://t.co/xgwvcucb1y"	0.6889	dont_know		
1830763397	False	finalized	3	7/26/2018 11:25:43		Sat May 07 09:06:55 +0000 2016	,728873736540037120,	51946		Like wildfire day of payment assist: kQvG	1.0	dont_know		
1830765084	False	finalized	3	7/26/2018 12:00:39		Wed Oct 11 11:58:42 +0000 2017	,918083432542097408,	67398		Guarantee they re still happy as ever. This is REAL #RelationshipGoals https://t.co/pc8f52fs2d	1.0	dont_know		
1830764991	False	finalized	3	7/26/2018 12:38:07		Tue Oct 10 19:51:24 +0000 2017	,917840007032799232,	12484		He's trying to find a way to blame *POTUS https://t.co/s5fJfgmqRu	1.0	dont_know		
1830764022	False	finalized	3	7/26/2018 13:25:40		Fri May 06 22:04:11 +0000 2016	,728706953862471681,	31230		Thanks to the flood of sign ups I had today!  „D E can't wait to start the challenge! J https://t.co/AIeI7OyO4r https://t.co/o50TsjHL2P	1.0	dont_know		
1830764460	False	finalized	3	7/26/2018 12:05:30		Wed Oct 11 01:46:37 +0000 2017	,917929399940472832,	32003		This is so sad, prayers goes out to their family and loved ones. https://t.co/awxJFArnY1	1.0	dont_know		
1830763877	False	finalized	3	7/26/2018 11:24:36		Fri May 06 17:36:44 +0000 2016	,728639650554748929,	19720		Had to be azula  https://t.co/cqOSHMkuHa	1.0	dont_know		
1830763586	False	finalized	3	7/26/2018 10:43:09		Fri May 06 11:36:36 +0000 2016	,728549019039899648,	3218		This is my home province. If you can help please do *redcrosscanada #PrayForFortMcMurray #FortMacFire #FortmacStrong https://t.co/QJnMwuvxJf	0.3373	dont_know		
1830763462	False	finalized	3	7/26/2018 12:23:21		Sat May 07 11:23:51 +0000 2016	,728908198208413696,	55941		If you have kids in grades 6-9 check out the following information: https://t.co/etOPVpR5vL #ymm	1.0	dont_know		
1830764028	False	finalized	3	7/26/2018 12:47:01		Fri May 06 17:54:48 +0000 2016	,728644194043109380,	20487		i cant believe that wildfire really happened...	0.3566	dont_know		
1830764639	False	finalized	3	7/26/2018 11:18:39		Tue Oct 10 19:36:00 +0000 2017	,917836131508436992,	10190		What is he going to do ? Throw some toilet paper out to people ?? https://t.co/0Jvz3eP5VH	1.0	dont_know		
1830763181	False	finalized	3	7/26/2018 10:06:27		Sat May 07 04:31:32 +0000 2016	,728804436034916352,	45225		7 Now you want me But what if your heart's a liar Cause if you change your mind again I'll burn like a wildfire  є7 &lt;&lt; all the feels *mtrench	1.0	dont_know		
1830763224	False	finalized	3	7/26/2018 11:43:57		Sat May 07 05:56:58 +0000 2016	,728825934980079617,	48270		I can only imagine how their lives are turned upside down from this.  F Cвќ¤пёЏ https://t.co/BNn4qs72bf	1.0	dont_know		
1830763607	False	finalized	3	7/26/2018 10:50:35		Fri May 06 12:35:48 +0000 2016	,728563914926137344,	5302		I was just thinking about him yesterday. That's fantastic news! https://t.co/Yn5gpJQWxm	1.0	dont_know		
1830763454	False	finalized	3	7/26/2018 11:16:12		Sat May 07 11:15:54 +0000 2016	,728906198829826048,	55772		Why the greatest fear in a fire is smoke. https://t.co/okkVoRLHrg via *theage	0.6667	dont_know		
1830764897	False	finalized	3	7/26/2018 12:25:07		Tue Oct 10 19:03:56 +0000 2017	,917828059495063552,	5640		my heart is breaking for home. stay strong, norcal. https://t.co/szfQEbnORx	0.6675	dont_know		
1830763775	False	finalized	3	7/26/2018 12:21:21		Fri May 06 16:16:48 +0000 2016	,728619534169612289,	16142		Rumors travel like wildfire at Uhart.  	0.6604	dont_know		
1830764704	False	finalized	3	7/26/2018 11:22:16		Tue Oct 10 19:46:49 +0000 2017	,917838851149725696,	11836		Incredible. *StannZMann https://t.co/N3Ue6XxayB	0.6583	dont_know		
1830764503	False	finalized	3	7/26/2018 12:33:12		Wed Oct 11 03:28:02 +0000 2017	,917954920740876288,	40932		earthquakes? wildfires? yosemite? north korea? https://t.co/LPcwzzMd1K	0.7037	dont_know		
1830763232	False	finalized	3	7/26/2018 11:21:54		Sat May 07 06:13:22 +0000 2016	,728830064226275328,	48574		"I really feel like this was more than just a ""wildfire"""	0.6471	dont_know		
1830764674	False	finalized	3	7/26/2018 11:24:58		Tue Oct 10 19:44:26 +0000 2017	,917838252505042944,	11489		BBCNEWS 12:43pm BILL MIKAN. Santa Rosa resident Chief KEN PIMLOTT. California Fire Director	0.6622	dont_know		
1830764520	False	finalized	3	7/26/2018 12:06:40		Wed Oct 11 03:33:22 +0000 2017	,917956261966053376,	41449		Fire truck parked in Santa Ysabel, California, off Highway 78. #firetruck https://t.co/0P0ch4UVSW	0.6583	dont_know		
1830763307	False	finalized	3	7/26/2018 12:27:50		Sat May 07 06:51:27 +0000 2016	,728839645098704896,	49427		Look at how unusually warm it is in Canada and other parts of Arctic: https://t.co/KTGV1U6Lg9 #FortMacFire #climate https://t.co/QzJ2Kj2Ty8	1.0	dont_know		
1830764960	False	finalized	3	7/26/2018 11:34:43		Tue Oct 10 19:11:25 +0000 2017	,917829944083755010,	6840		*VaughnHillyard The actual disaster here is *VP. https://t.co/xX4skRRcLC	1.0	dont_know		
1830763579	False	finalized	3	7/26/2018 11:25:15		Fri May 06 11:35:28 +0000 2016	,728548735123390464,	3169		Wonder if UK government has offered any aid to Canada https://t.co/CpbIJ5pmvp	0.6863	dont_know		
1830764114	False	finalized	3	7/26/2018 11:29:23		Tue Oct 10 16:41:10 +0000 2017	,917792130021588993,	379		My heart breaks for my home state right now https://t.co/Q5kJZFakoT	0.38	dont_know		
1830764732	False	finalized	3	7/26/2018 11:18:29		Tue Oct 10 19:56:22 +0000 2017	,917841255140397056,	13090		Let me guess CNN .. ITS TRUMP FAULTS. https://t.co/qskbq1COA8	0.6923	dont_know		
1830763566	False	finalized	3	7/26/2018 11:31:07		Fri May 06 11:18:16 +0000 2016	,728544404080713728,	2560		So erm abg , sblom news spread like wildfire , pls ask before u judge . Dont talk as tho u knw everytin .	1.0	dont_know		
1830764660	False	finalized	3	7/26/2018 11:14:57		Tue Oct 10 19:37:12 +0000 2017	,917836429815717888,	10390		Being at a nearby golf course doesn t count https://t.co/n94veRkWYZ	1.0	dont_know		
1830764573	False	finalized	3	7/26/2018 12:32:34		Wed Oct 11 07:12:59 +0000 2017	,918011533115850752,	56780		*LindseyGrahamSC u know it is f--king bad enough that u republicans are the clown princes of lying but lying about  https://t.co/P1RqD6iFSN	1.0	dont_know		
1830764292	False	finalized	3	7/26/2018 10:32:34		Tue Oct 10 20:09:00 +0000 2017	,917844436184371201,	14817		Is he gonna throw water bottles at us? https://t.co/TmNuaEkher	0.6959	dont_know		
1830764724	False	finalized	3	7/26/2018 11:56:38		Tue Oct 10 19:56:13 +0000 2017	,917841217039237120,	13064		Please Retweet #JonesActPuertoRicoRepeal #PuertoRico #PuertoRicoCrisis #JonesAct #JonesActRepeal https://t.co/VRyUPpEBS3	1.0	dont_know		
1830764036	False	finalized	3	7/26/2018 12:17:55		Fri May 06 20:51:37 +0000 2016	,728688693863555072,	27141		Times like these I wish my aunt was on twitter - she'd totally get this! https://t.co/9tEN1paw71	1.0	dont_know		
1830764909	False	finalized	3	7/26/2018 11:03:03		Tue Oct 10 18:54:30 +0000 2017	,917825686726959105,	3988		im never going to see phil again https://t.co/IqFHwZ1T52	1.0	dont_know		
1830763411	False	finalized	3	7/26/2018 11:30:39		Sat May 07 09:43:54 +0000 2016	,728883045747433473,	53514		the sky is really orange right now haha https://t.co/1hvYcTP2SN https://t.co/HAAGI9ozjL	1.0	dont_know		
1830763666	False	finalized	3	7/26/2018 10:58:33		Fri May 06 13:17:26 +0000 2016	,728574394449059840,	7758		HTC Wildfire S CDMA For TATA CDMA Pre-Owned Mobile * Rs.2499 only ! BUY Now: https://t.co/jL8WMtoe6Z https://t.co/7Vut8duHpT	1.0	dont_know		
1830764951	False	finalized	3	7/26/2018 12:40:34		Tue Oct 10 19:11:01 +0000 2017	,917829842732703744,	6765		So devastating https://t.co/tKY1ixJa0g	0.3481	dont_know		
1830764936	False	finalized	3	7/26/2018 12:05:30		Tue Oct 10 19:10:29 +0000 2017	,917829707449724930,	6682		 њSo let it be written...so let it be done. Rameses Clinton.  #Facts&amp;ScienceAreInconvenient https://t.co/isCfMqwGGm	1.0	dont_know		
1830763236	False	finalized	3	7/26/2018 13:06:29		Sat May 07 06:18:01 +0000 2016	,728831232679813120,	48653		Goodnight #BetterPlace#Deutschl#musicallyapp  #Wildfire #BetterPlace #music #musicvideo #musical #followme #bestoft  https://t.co/7Ugn0rKsBd	1.0	dont_know		
1830764251	False	finalized	3	7/26/2018 12:06:40		Tue Oct 10 19:54:41 +0000 2017	,917840832354443264,	12816		Will we be told we're screwing up the budget too??? https://t.co/OokIHMTcI0	1.0	dont_know		
1830764303	False	finalized	3	7/26/2018 13:22:09		Tue Oct 10 20:19:34 +0000 2017	,917847091627675648,	15898		Be safe #California &lt;3 :( #digitalEU *bonohyeri https://t.co/S13V9JjoNV	0.6755	dont_know		
1830763654	False	finalized	3	7/26/2018 11:14:11		Fri May 06 13:15:44 +0000 2016	,728573966592425986,	7690		save the Shwayze express  https://t.co/Qj3jmbyEm2	0.6522	dont_know		
1830765012	False	finalized	3	7/26/2018 12:38:58		Tue Oct 10 19:56:57 +0000 2017	,917841402117148672,	13185		What about Puerto Rico? SURELY you weren t there for them https://t.co/6Xk6pXb4Tc	1.0	dont_know		
1830764887	False	finalized	3	7/26/2018 12:29:04		Tue Oct 10 18:16:21 +0000 2017	,917816083418980353,	2895		fuck out the napa fire mentions then stupid ass bitch. aint nobody asking for your 2 cents https://t.co/JXcJE76YGd	1.0	dont_know		
1830764748	False	finalized	3	7/26/2018 12:17:55		Tue Oct 10 19:59:11 +0000 2017	,917841965806362624,	13479		So close to my hometown  Ў0. Stay safe my peeps. https://t.co/tvPTlJgBLj	0.6667	dont_know		
1830764350	False	finalized	3	7/26/2018 11:34:38		Tue Oct 10 21:20:18 +0000 2017	,917862377361629184,	22885		My heart is breaking for my beloved northern California  https://t.co/VNHdbHBfyK	1.0	dont_know		
1830763963	False	finalized	3	7/26/2018 12:38:46		Fri May 06 19:50:39 +0000 2016	,728673352110350336,	25029		Just like wildfire »6 https://t.co/jTwSVttUNe	1.0	dont_know		
1830763531	False	finalized	3	7/26/2018 12:25:15		Fri May 06 10:30:44 +0000 2016	,728532442005438465,	783		Says it so well! #FortMac  https://t.co/HbIEb0NWTR	0.698	dont_know		
1830764733	False	finalized	3	7/26/2018 12:29:19		Tue Oct 10 19:56:26 +0000 2017	,917841269841383425,	13099		Classless Trump Insults California By Sending Warm Respects During Wildfire https://t.co/P3RepvkqN8	0.7247	dont_know		
1830765044	False	finalized	3	7/26/2018 12:01:15		Tue Oct 10 19:57:54 +0000 2017	,917841642371014657,	13305		"It's ok California. *realDonaldTrump is coming to throw more paper towels and take pictures. He sure is so ""helpful  https://t.co/9pfCJLKKlV"	0.6667	dont_know		
1830763514	False	finalized	3	7/26/2018 12:03:30		Fri May 06 10:22:26 +0000 2016	,728530355683139584,	591		This is where I live #scary #forestfires #bc  https://t.co/jVySglJ5cQ	0.6923	dont_know		
1830763113	False	finalized	3	7/26/2018 09:43:30		Sat May 07 01:53:08 +0000 2016	,728764572459405312,	39984		Set me free like a wildfire »6 є7	1.0	dont_know		
1830763172	False	finalized	3	7/26/2018 09:43:57		Sat May 07 04:15:33 +0000 2016	,728800412120145920,	44059		CORRECTED-UPDATE 1-BP notifies customers of force majeure on Canadian crude amid wildfire -sources - Reuters https://t.co/tHzaudjdvB	0.3846	dont_know		
1830764773	False	finalized	3	7/26/2018 12:05:07		Tue Oct 10 20:23:07 +0000 2017	,917847984985001985,	16252		The. World. Is. Ending.. I m sick https://t.co/vdQ4ANCkOR	1.0	dont_know		
1830763913	False	finalized	3	7/26/2018 11:41:20		Fri May 06 17:39:17 +0000 2016	,728640291104645120,	19829		Keep DONATING!!  https://t.co/oUIGeY1zQD	1.0	dont_know		
1830764791	False	finalized	3	7/26/2018 11:35:23		Wed Oct 11 01:59:50 +0000 2017	,917932724916072449,	33113		:( fuck https://t.co/MDHz5nTPGk	0.68	dont_know		
1830764985	False	finalized	3	7/26/2018 11:47:28		Tue Oct 10 19:51:17 +0000 2017	,917839976485806080,	12468		Okay so what must he do? https://t.co/qguwUqcaKr	1.0	dont_know		
1830763239	False	finalized	3	7/26/2018 11:08:54		Sat May 07 06:18:11 +0000 2016	,728831275482513408,	48657		YouTube Wildfire Update #6 - May 6 at 11 am YouTube Premier Notley will update media on the status of the fire in  https://t.co/DdiCqLgXSG	0.6648	dont_know		
1830764471	False	finalized	3	7/26/2018 12:13:45		Wed Oct 11 01:50:48 +0000 2017	,917930450588487680,	32300		ўD Not the wineeeeee https://t.co/xNi66yoIHj	1.0	dont_know		
1830763367	False	finalized	3	7/26/2018 11:15:24		Sat May 07 08:00:01 +0000 2016	,728856902839488512,	50917		Owners of Irish pub flee bar as wildfire sweeps Canadian city https://t.co/ibh0lyQvBT https://t.co/3OllWlhtqG	0.6538	dont_know		
1830764954	False	finalized	3	7/26/2018 10:55:53		Tue Oct 10 19:11:04 +0000 2017	,917829854409531392,	6773		*weatherchannel #GOP  џA џ8#White џA џ8  This is the end of #American Lives turn to ashes. Where the fuck is  https://t.co/baatIMkpkZ	0.6364	dont_know		
1830763304	False	finalized	3	7/26/2018 12:18:58		Sat May 07 06:49:07 +0000 2016	,728839057589960705,	49373		Brilliant...much love...#ymmfire  https://t.co/zVbnVjV7VE	0.6694	dont_know		
1830764283	False	finalized	3	7/26/2018 11:45:10		Tue Oct 10 20:08:18 +0000 2017	,917844257398050816,	14730		Ban fire... https://t.co/Dj2eW8wgSq	1.0	dont_know		
1830765009	False	finalized	3	7/26/2018 12:00:09		Tue Oct 10 19:56:55 +0000 2017	,917841395372589056,	13173		*goldengateblond Yet another article features a Tweet from you. The first Tweet in the article is yours.  https://t.co/SXTGU9jQpf	1.0	dont_know		
1830765007	False	finalized	3	7/26/2018 12:25:21		Tue Oct 10 19:56:53 +0000 2017	,917841383490191361,	13168		but I heard California wanted to secede really badly. now's the time Gov. Moonbeam ! https://t.co/76Nom4pTph	1.0	dont_know		
1830764974	False	finalized	3	7/26/2018 11:49:44		Tue Oct 10 19:47:05 +0000 2017	,917838919827378177,	11878		With any luck he ll catch fire. https://t.co/nqnnJaleB0	0.7037	dont_know		
1830763162	False	finalized	3	7/26/2018 09:37:43		Sat May 07 04:14:33 +0000 2016	,728800161804255233,	44044		https://t.co/AEMEPfjwWR  by Norton Identity Safe https://t.co/M00dg3mDHf	1.0	dont_know		
1830764335	False	finalized	3	7/26/2018 11:15:29		Tue Oct 10 21:02:27 +0000 2017	,917857885803155457,	21019		Please help my family... like and share https://t.co/bZfJZ9cnc8 https://t.co/pI6M1AxQrV	1.0	dont_know		
1830763403	False	finalized	3	7/26/2018 12:04:15		Sat May 07 09:16:18 +0000 2016	,728876099623477248,	52181		You ahould be out there hand delivering water and food !!!!!!!!!! Fuck this guy.  ў1 https://t.co/M8i3gGcyzu	1.0	dont_know		
1830764307	False	finalized	3	7/26/2018 11:12:50		Tue Oct 10 20:24:16 +0000 2017	,917848277025824768,	16399		Crazy pictures from Disneyland.  https://t.co/DMPQUQ5ZUq	1.0	dont_know		
1830764746	False	finalized	3	7/26/2018 11:59:37		Tue Oct 10 19:56:47 +0000 2017	,917841359767302144,	13154		Yep. Climate change still isn't and will never be real. https://t.co/YYU3FNX7Bm	1.0	dont_know		
1830764760	False	finalized	3	7/26/2018 11:23:53		Tue Oct 10 20:00:04 +0000 2017	,917842187924144129,	13616		I m sure the Pittsburgh Penguins appreciate being lumped into this. https://t.co/6CYZJX6b3H	1.0	dont_know		
1830764929	False	finalized	3	7/26/2018 10:32:34		Tue Oct 10 19:07:56 +0000 2017	,917829066681737216,	6386		Check out this article from #weatherchannel https://t.co/9xluQ7hvNz	1.0	dont_know		
1830765020	False	finalized	3	7/26/2018 12:11:51		Tue Oct 10 19:57:15 +0000 2017	,917841475978665984,	13217		CALL BANK AMERICA IMPEACH THE MORON 800.732.9194 JamPhones CreateACrisis ForceCongress2 #ImpeachTrump #Resist  https://t.co/FJMCjIKNFF	1.0	dont_know		
1830763639	False	finalized	3	7/26/2018 11:05:14		Fri May 06 12:59:06 +0000 2016	,728569781125828609,	6584		"""Just close your eyes, sweetie [Jim]. Don't hurt."" -Jacqui  Episode: Wildfire"	1.0	dont_know		
1830763328	False	finalized	3	7/26/2018 11:06:27		Sat May 07 06:54:25 +0000 2016	,728840392968278017,	49500		This is really sad  https://t.co/1QqH5SOkJe	0.683	dont_know		
1830763810	False	finalized	3	7/26/2018 11:41:41		Fri May 06 16:37:03 +0000 2016	,728624627359092737,	17102		#science Suomi NPP satellite continues to monitor Alberta's huge wildfire https://t.co/mRouYOHCkT #ciencia #tech	0.6275	dont_know		
1830764517	False	finalized	3	7/26/2018 11:41:11		Wed Oct 11 03:33:11 +0000 2017	,917956218018246658,	41434		"8:35pm ""California's On Fire"" by Danny Schmidt https://t.co/mpJI43UDlh"	0.6665	dont_know		
1830764726	False	finalized	3	7/26/2018 11:25:43		Tue Oct 10 19:56:15 +0000 2017	,917841225343893504,	13069		I'm from California *POTUS screw *JerryBrownGov https://t.co/RuOclLbCN8	1.0	dont_know		
1830764876	False	finalized	3	7/26/2018 11:20:45		Tue Oct 10 17:03:54 +0000 2017	,917797850544828416,	1430		"In case you didn't know, another natural disaster is occurring in America. ""Extreme weather"" may need a new title. https://t.co/4gtpzukv70"	0.6471	dont_know		
1830764999	False	finalized	3	7/26/2018 11:38:08		Tue Oct 10 19:51:42 +0000 2017	,917840081993523200,	12525		Profound thought...kinda like the dam. https://t.co/xT8H1twMXD	1.0	dont_know		
1830763772	False	finalized	3	7/26/2018 12:13:16		Fri May 06 16:17:56 +0000 2016	,728619819675860992,	16180		Seafret - Wildfire (Official Video) https://t.co/d6EWbvBSH7 via *YouTube	0.678	dont_know		
1830764567	False	finalized	3	7/26/2018 11:42:05		Wed Oct 11 07:08:49 +0000 2017	,918010483931844608,	56569		Couple killed in California wildfire wed 75 years https://t.co/g5X9CFiDoK #EMM	0.6396	dont_know		
1830763987	False	finalized	3	7/26/2018 12:43:39		Fri May 06 19:56:11 +0000 2016	,728674744157929472,	25211		Will Wildfire x Exchange https://t.co/iXn41sHRec	1.0	dont_know		
1830763726	False	finalized	3	7/26/2018 12:11:07		Fri May 06 14:42:11 +0000 2016	,728595722124197889,	11687		I'm starting a Givalanche of good! Help me get it rolling. https://t.co/WBBlUXyVUq	0.6918	dont_know		
1830765091	False	finalized	3	7/26/2018 11:58:24		Wed Oct 11 11:59:02 +0000 2017	,918083520026890240,	67417		So why was the deal taking EVEN MORE WATER AWAY from that area via tunnels to give to LA signed yesterday? LA= sola  https://t.co/ZHA2UyEpZa	1.0	dont_know		
1830763269	False	finalized	3	7/26/2018 11:29:22		Sat May 07 06:30:48 +0000 2016	,728834450726002688,	48971		I hope these kids got enough sense not to tell anybody what they want to pledge. Literally shit on campus spread like wildfire.	1.0	dont_know		
1830763486	False	finalized	3	7/26/2018 12:02:37		Sat May 07 11:52:59 +0000 2016	,728915529155653632,	56650		Science of wildfire: Burning down a forest, one computer model at a time https://t.co/ykpXpZ9AAP	0.6346	dont_know		
1830764650	False	finalized	3	7/26/2018 12:04:03		Tue Oct 10 19:36:37 +0000 2017	,917836284009295875,	10281		Check out this article from #weatherchannel https://t.co/FPo1A2DHUb	1.0	dont_know		
1830763616	False	finalized	3	7/26/2018 12:13:12		Fri May 06 12:41:02 +0000 2016	,728565235796185090,	5500		Reminds me of the pictures of Yukon gold rush as thousands travel to their destination  https://t.co/3X2zGJ4UfI	1.0	dont_know		
1830763098	False	finalized	3	7/26/2018 09:48:12		Sat May 07 01:14:37 +0000 2016	,728754878303096832,	38813		Prayers to my Canadian friends dealing with this!! F F https://t.co/vLru1YuSwY	0.6602	dont_know		
1830763319	False	finalized	3	7/26/2018 12:31:58		Sat May 07 06:53:33 +0000 2016	,728840175472644096,	49482		A little late for the don't panic part. Leah literally thought the zombie apocalypse was happening   2  2 https://t.co/AQ7OYFH75y	1.0	dont_know		
1830765089	False	finalized	3	7/26/2018 11:35:23		Wed Oct 11 11:58:57 +0000 2017	,918083497155276801,	67411		y'all gone ignore MM? https://t.co/A9MJdAEQEb	1.0	dont_know		
1830764827	False	finalized	3	7/26/2018 11:40:33		Wed Oct 11 01:12:31 +0000 2017	,917920814690983936,	28539		LOOK AT CALIFORNIA WITH THE HIV AND THE WEED AND ALL THE SUDDEN WILDFIRES ENGULF THE STATE AND TELL ME THERE IS NO GOD	1.0	dont_know		
1830764054	False	finalized	3	7/26/2018 11:35:25		Fri May 06 18:00:31 +0000 2016	,728645632471113728,	20800		maybe our futures so bright it fucking burns like a wildfire	1.0	dont_know		
1830764208	False	finalized	3	7/26/2018 12:34:56		Tue Oct 10 19:29:14 +0000 2017	,917834426494550016,	9368		I was just in southern California last week. https://t.co/L0FZDnKDD0	1.0	dont_know		
1830763887	False	finalized	3	7/26/2018 11:02:02		Fri May 06 17:37:12 +0000 2016	,728639768595206144,	19739		Thank you!! https://t.co/G1hv2F3gxF	1.0	dont_know		
1830764429	False	finalized	3	7/26/2018 10:51:57		Tue Oct 10 21:57:01 +0000 2017	,917871618445148160,	26969		*Horizonless_ *takief *suenigma2 *ChariotsofGold I remind Libtard they initiated the hate on Hurricane Harvey victi  https://t.co/F4G1iE2xLl	1.0	dont_know		
1830763915	False	finalized	3	7/26/2018 12:30:00		Fri May 06 17:39:13 +0000 2016	,728640273710862336,	19824		Hold on ol' girl  Ј0 https://t.co/NWzdJGHB9Q	1.0	dont_know		
1830764388	False	finalized	3	7/26/2018 11:55:38		Tue Oct 10 21:37:44 +0000 2017	,917866766235299841,	24830		Sending love to California! https://t.co/DqlXEELlGk	1.0	dont_know		
1830763747	False	finalized	3	7/26/2018 12:30:12		Fri May 06 14:59:04 +0000 2016	,728599971205910530,	12240		coming to the realization that while fleeing in the Fort am wildfire, all I took was a few lulus. Safe, comfy, and gratefulвќ¤пёЏ *lululemon	1.0	dont_know		
1830764854	False	finalized	3	7/26/2018 11:35:18		Wed Oct 11 03:21:29 +0000 2017	,917953272174047234,	40380		Fall 2017, Unetaneh tokef just got super real https://t.co/KzmyXVOWie	1.0	dont_know		
1830764783	False	finalized	3	7/26/2018 11:22:55		Wed Oct 11 01:49:57 +0000 2017	,917930235986767872,	32224		Ayo I just moved here let s not do this just yet https://t.co/pM8OyTX2ob	1.0	dont_know		
1830764725	False	finalized	3	7/26/2018 11:26:58		Tue Oct 10 19:56:14 +0000 2017	,917841219878883328,	13065		My heart goes out to all that are affected https://t.co/qiSTj0qle4	1.0	dont_know		
1830763574	False	finalized	3	7/26/2018 11:38:34		Fri May 06 11:22:44 +0000 2016	,728545529110482944,	2778		I'm thinking of you  ћ8 ћ6 this is so huge and so devastating  #wildfire  https://t.co/1sfjy68kMz	0.7034	dont_know		
1830765037	False	finalized	3	7/26/2018 12:18:40		Tue Oct 10 19:57:49 +0000 2017	,917841619998658560,	13287		Americans shd stop looking at these ordinarily,something has got wrong in a spirit realm,and no one will spell 4 you https://t.co/3i5PUHPXvc	1.0	dont_know		
1830764229	False	finalized	3	7/26/2018 10:56:21		Tue Oct 10 19:42:28 +0000 2017	,917837758776754176,	11233		He's probably going to come &amp; toss water bottles at people. https://t.co/DFLAWUP3QK	1.0	dont_know		
1830764651	False	finalized	3	7/26/2018 11:19:25		Tue Oct 10 19:36:37 +0000 2017	,917836284214890496,	10282		*ABC Hey *realDonaldTrump #RogerGoodell care to think about real concerns in this country rather than divisive ones? #california #wildfires	0.6772	dont_know		
1830763916	False	finalized	3	7/26/2018 12:03:30		Fri May 06 17:39:16 +0000 2016	,728640285492662273,	19827		This is heartbreaking. https://t.co/0Hp9qKWFQI	1.0	dont_know		
1830764056	False	finalized	3	7/26/2018 11:34:38		Sat May 07 10:50:29 +0000 2016	,728899802159681536,	55239		Oh my! Our precious planet. Hands wringing. What to do? All that hard sacrificial carbon counting up in smoke.  https://t.co/klvK2SEi2U	0.6766	dont_know		
1830763508	False	finalized	3	7/26/2018 11:40:33		Sat May 07 12:09:17 +0000 2016	,728919633194057728,	57076		You qualify for welfare in Fort McMurray if you make 90k/yr or less.   Keep that in perspective when reading:  https://t.co/WjuVWV9b9q	1.0	dont_know		
1830764143	False	finalized	3	7/26/2018 10:47:05		Tue Oct 10 18:16:21 +0000 2017	,917816083418980353,	2895		fuck out the napa fire mentions then stupid ass bitch. aint nobody asking for your 2 cents https://t.co/JXcJE76YGd	1.0	dont_know		
1830764402	False	finalized	3	7/26/2018 11:15:24		Tue Oct 10 21:38:26 +0000 2017	,917866940990763008,	24899		Read this thread if you want to witness real life retarded https://t.co/cbiUrSk2ix	1.0	dont_know		
1830763835	False	finalized	3	7/26/2018 11:42:45		Fri May 06 16:56:06 +0000 2016	,728629422169980928,	17792		"""Our people go in that row over there. We don't burn them! We bury them."" -Glenn  Episode: Wildfire"	0.7319	dont_know		
1830763479	False	finalized	3	7/26/2018 11:31:28		Sat May 07 11:40:13 +0000 2016	,728912316767608832,	56363		I stand corrected! https://t.co/Ax9Nt7KE7z	1.0	dont_know		
1830763555	False	finalized	3	7/26/2018 12:59:37		Fri May 06 10:53:54 +0000 2016	,728538271332999168,	1756		If we caregivers had our way in NV, we would be one the front with Mental Health relief and helping domestic animals https://t.co/qWVaAUV8pG	1.0	dont_know		
1830764808	False	finalized	3	7/26/2018 10:41:56		Wed Oct 11 03:05:55 +0000 2017	,917949356694573056,	38954		Vote yes. If it raises a significant amount I ll let my brother egg me while blasting mic drop https://t.co/OTsvFU47ja	1.0	dont_know		
1830764237	False	finalized	3	7/26/2018 11:01:05		Tue Oct 10 19:48:03 +0000 2017	,917839160106352641,	12020		california doesnt deserve to be on fire, we didn t vote for trump!	0.6471	dont_know		
1830764638	False	finalized	3	7/26/2018 11:31:07		Tue Oct 10 19:36:00 +0000 2017	,917836127893061632,	10186		NOOO NOT DIDNEY WORL https://t.co/xj32OI3P48	1.0	dont_know		
